Policy Number,Insured Amount,Start Date,End Date,Latitude,Longitude,Country,ISO3
339,1855,07/02/2017,19/01/2018,-27.78333128,-64.26665633,Argentina,ARG
340,495,30/01/2017,12/12/2017,-27.45999184,-58.99002751,Argentina,ARG
341,1740,29/06/2017,08/10/2017,-33.02001422,-58.52000452,Argentina,ARG
342,861,18/11/2016,23/08/2017,-50.33332436,-72.30001612,Argentina,ARG
343,4052,19/08/2016,26/01/2017,-31.55002643,-68.51998845,Argentina,ARG
344,1518,26/12/2016,15/10/2017,-43.3000069,-65.09999048,Argentina,ARG
345,1627,07/08/2016,02/07/2017,-38.95003986,-68.05999068,Argentina,ARG
346,4946,25/02/2017,09/01/2018,-36.6200012,-64.29998763,Argentina,ARG
347,3625,12/03/2017,30/11/2017,-41.14995726,-71.29999964,Argentina,ARG
348,457,27/06/2017,11/09/2017,-24.78335936,-65.41663782,Argentina,ARG
349,2117,07/08/2016,09/11/2016,-26.81600014,-65.21662419,Argentina,ARG
350,3263,31/12/2016,31/05/2017,-26.17283527,-58.1828158,Argentina,ARG
351,3695,03/01/2017,23/09/2017,-31.62387205,-60.69000126,Argentina,ARG
352,4885,26/09/2016,29/04/2017,-32.95112954,-60.66630762,Argentina,ARG
353,2729,11/11/2016,06/07/2017,-47.75001951,-65.89996749,Argentina,ARG
354,3890,03/04/2017,03/04/2018,-51.63329669,-69.21658675,Argentina,ARG
355,4907,14/06/2017,02/05/2018,-45.87003091,-67.49999903,Argentina,ARG
356,859,15/12/2016,18/09/2017,-32.88333006,-68.81661117,Argentina,ARG
357,967,01/07/2017,29/09/2017,-38.74002684,-62.2650214,Argentina,ARG
358,4112,26/03/2017,10/08/2017,-38.00002033,-57.57998438,Argentina,ARG
359,1509,22/02/2017,11/08/2017,-31.39995807,-64.18229456,Argentina,ARG
360,682,27/09/2016,10/06/2017,-27.3578321,-55.88510735,Argentina,ARG
361,2172,01/11/2016,23/02/2017,-34.60250161,-58.39753137,Argentina,ARG
362,2008,27/05/2017,22/12/2017,40.3016667,44.3591667,Armenia,ARM
363,72,27/08/2016,19/03/2017,40.8755556,45.1491667,Armenia,ARM
364,1136,14/01/2017,05/01/2018,39.9538889,44.5505556,Armenia,ARM
365,4301,28/06/2017,06/02/2018,40.3588889,45.1266667,Armenia,ARM
366,2983,04/12/2016,06/09/2017,39.7611111,45.3333333,Armenia,ARM
367,627,02/02/2017,07/12/2017,40.78943402,43.84749385,Armenia,ARM
368,2098,13/10/2016,03/10/2017,40.81276593,44.48828162,Armenia,ARM
369,2857,17/12/2016,06/12/2017,40.18115074,44.51355139,Armenia,ARM
370,2495,13/02/2017,24/01/2018,12.53038373,-70.02899195,Aruba,ABW
371,1350,20/02/2017,27/01/2018,-33.42004148,151.3000048,Australia,AUS
372,246,18/01/2017,25/11/2017,-26.67998777,153.0500272,Australia,AUS
373,341,26/03/2017,17/08/2017,-30.1,145.9333333,Australia,AUS
374,556,16/02/2017,05/06/2017,-13.81617348,131.816698,Australia,AUS
375,212,04/02/2017,11/09/2017,-13.2495414,131.0999975,Australia,AUS
376,3676,10/05/2017,31/12/2017,-12.53289264,131.0500264,Australia,AUS
377,4201,20/07/2017,01/04/2018,-17.55279295,133.4672432,Australia,AUS
378,4780,08/12/2016,11/07/2017,-33.58287392,120.0333345,Australia,AUS
379,2437,14/05/2017,07/03/2018,-33.29958372,117.3499841,Australia,AUS
380,3459,17/09/2016,19/03/2017,-20.7829317,117.1333048,Australia,AUS
381,2163,31/07/2016,11/11/2016,-21.63657469,116.3250337,Australia,AUS
382,2464,26/12/2016,07/04/2017,-22.69346108,117.7930578,Australia,AUS
383,2976,21/06/2017,24/04/2018,-27.66618081,114.1666642,Australia,AUS
384,1816,20/12/2016,10/12/2017,-28.06620807,117.8166739,Australia,AUS
385,4011,09/04/2017,13/12/2017,-29.21626707,116.0000406,Australia,AUS
386,2796,29/03/2017,22/03/2018,-29.28282632,114.9166442,Australia,AUS
387,1816,01/09/2016,08/02/2017,-31.48284707,118.2666723,Australia,AUS
388,2151,26/03/2017,02/02/2018,-34.632784,117.6666056,Australia,AUS
389,4099,20/08/2016,21/02/2017,-33.69955931,117.5500752,Australia,AUS
390,3122,24/09/2016,07/08/2017,-32.93288776,117.1666361,Australia,AUS
391,3086,24/06/2017,02/06/2018,-31.34957355,115.9000468,Australia,AUS
392,3175,17/04/2017,11/10/2017,-33.34428384,115.6502429,Australia,AUS
393,3062,02/09/2016,16/01/2017,-32.23939004,115.7702356,Australia,AUS
394,182,04/09/2016,02/07/2017,-31.216145,119.3166857,Australia,AUS
395,1309,08/10/2016,09/02/2017,-25.78841429,128.9973352,Australia,AUS
396,3270,15/08/2016,02/07/2017,-35.3546004,149.2113468,Australia,AUS
397,1206,28/02/2017,14/12/2017,-28.1825834,153.5466377,Australia,AUS
398,295,02/04/2017,11/02/2018,-32.89960814,144.3000187,Australia,AUS
399,281,13/04/2017,14/07/2017,-31.56620115,143.3833304,Australia,AUS
400,4093,17/04/2017,17/08/2017,-36.89962238,149.9000386,Australia,AUS
401,4439,17/01/2017,31/08/2017,-36.12959186,144.750017,Australia,AUS
402,4313,27/03/2017,14/06/2017,-35.5295768,144.9500048,Australia,AUS
403,1734,12/02/2017,09/05/2017,-34.88284625,150.6000476,Australia,AUS
404,4747,20/07/2017,15/01/2018,-35.34953611,150.4700297,Australia,AUS
405,2204,27/10/2016,13/08/2017,-35.68961871,150.2073067,Australia,AUS
406,475,07/11/2016,04/04/2017,-36.23955931,149.1200345,Australia,AUS
407,4315,17/06/2017,08/04/2018,-35.30959023,148.2200378,Australia,AUS
408,2903,10/03/2017,14/08/2017,-34.54493406,146.3973067,Australia,AUS
409,3671,03/05/2017,09/09/2017,-34.30959959,148.2900077,Australia,AUS
410,3761,25/09/2016,16/03/2017,-33.82962889,148.6800097,Australia,AUS
411,4319,14/05/2017,12/12/2017,-33.38960407,148.0199983,Australia,AUS
412,742,30/10/2016,07/09/2017,-34.74957273,149.7101794,Australia,AUS
413,509,24/02/2017,15/05/2017,-34.70957518,150.8400329,Australia,AUS
414,4739,03/10/2016,15/05/2017,-33.70694904,150.320013,Australia,AUS
415,826,10/06/2017,29/10/2017,-33.59951373,150.7399873,Australia,AUS
416,1608,28/01/2017,31/10/2017,-33.49610919,150.152788,Australia,AUS
417,1106,26/04/2017,02/03/2018,-33.12956826,148.170015,Australia,AUS
418,3562,20/01/2017,20/04/2017,-33.41962807,149.5700329,Australia,AUS
419,4626,22/12/2016,16/07/2017,-32.72096271,151.555028,Australia,AUS
420,4292,19/09/2016,02/03/2017,-32.56949909,151.1600134,Australia,AUS
421,1593,30/01/2017,02/10/2017,-32.58960122,149.5801098,Australia,AUS
422,3928,19/11/2016,28/10/2017,-32.26956907,150.890004,Australia,AUS
423,892,26/10/2016,19/09/2017,-31.89760211,152.4618461,Australia,AUS
424,1848,17/08/2016,12/02/2017,-31.08736733,152.8220308,Australia,AUS
425,3873,07/03/2017,24/09/2017,-30.9870117,150.2622904,Australia,AUS
426,3491,16/12/2016,22/10/2017,-30.3070532,153.1122973,Australia,AUS
427,2615,23/01/2017,18/09/2017,-30.33190957,149.7874357,Australia,AUS
428,2801,03/01/2017,17/08/2017,-29.7667761,151.1125744,Australia,AUS
429,4503,13/09/2016,16/02/2017,-29.42299136,153.353312,Australia,AUS
430,2682,13/04/2017,31/03/2018,-28.86135333,153.5679801,Australia,AUS
431,1752,13/11/2016,05/03/2017,-35.12215981,147.3399882,Australia,AUS
432,4463,04/07/2017,28/12/2017,-32.07960651,150.8501098,Australia,AUS
433,1745,08/08/2016,25/03/2017,-28.65650796,153.6128869,Australia,AUS
434,3529,08/10/2016,23/04/2017,-34.28293455,140.6000378,Australia,AUS
435,1057,20/04/2017,08/10/2017,-32.96616738,138.8333239,Australia,AUS
436,4529,18/10/2016,18/01/2017,-33.9328784,137.6332938,Australia,AUS
437,1329,29/11/2016,16/02/2017,-33.8328845,138.6000048,Australia,AUS
438,3724,15/05/2017,28/02/2018,-35.69954059,139.3333451,Australia,AUS
439,1348,30/03/2017,24/06/2017,-36.83280475,139.8500577,Australia,AUS
440,1743,25/01/2017,09/05/2017,-36.31619546,140.7666426,Australia,AUS
441,4586,20/08/2016,11/03/2017,-37.38295205,140.8166654,Australia,AUS
442,1898,08/07/2017,14/06/2018,-30.89957518,135.2999996,Australia,AUS
443,887,07/11/2016,30/07/2017,-33.14961871,136.4333671,Australia,AUS
444,1763,24/02/2017,26/07/2017,-32.81187176,134.2149296,Australia,AUS
445,2516,13/03/2017,03/09/2017,-33.68286782,136.9166451,Australia,AUS
446,4501,09/06/2017,22/11/2017,-34.38292845,136.0833109,Australia,AUS
447,1715,22/03/2017,18/12/2017,-30.43097329,137.1655704,Australia,AUS
448,4367,13/05/2017,24/02/2018,-31.14958576,136.8000114,Australia,AUS
449,4831,19/03/2017,25/10/2017,-33.19106321,137.9900162,Australia,AUS
450,4042,12/03/2017,25/09/2017,-34.60735919,138.7263537,Australia,AUS
451,3383,23/11/2016,08/11/2017,-35.12960122,139.2600162,Australia,AUS
452,1073,19/01/2017,12/05/2017,-35.55960081,138.6173164,Australia,AUS
453,617,24/07/2016,19/05/2017,-37.73119953,142.0234135,Australia,AUS
454,1049,09/04/2017,04/01/2018,-35.06619424,142.3166772,Australia,AUS
455,605,26/12/2016,11/09/2017,-38.33953449,143.5800109,Australia,AUS
456,2167,24/08/2016,31/07/2017,-37.05961261,142.7600093,Australia,AUS
457,604,05/09/2016,27/03/2017,-36.70960814,142.1900183,Australia,AUS
458,224,26/08/2016,01/05/2017,-37.27954751,142.9099743,Australia,AUS
459,2237,12/08/2016,10/08/2017,-37.04958738,143.729976,Australia,AUS
460,4449,25/08/2016,22/04/2017,-37.82959145,147.6099975,Australia,AUS
461,109,08/03/2017,22/02/2018,-38.10957436,147.0600052,Australia,AUS
462,991,15/08/2016,10/08/2017,-38.19959471,146.5300118,Australia,AUS
463,2908,18/03/2017,22/08/2017,-38.60949217,145.5900175,Australia,AUS
464,4704,11/11/2016,08/08/2017,-38.09960081,145.2833695,Australia,AUS
465,2151,27/12/2016,15/09/2017,-37.55958209,143.8400468,Australia,AUS
466,1454,29/12/2016,13/11/2017,-37.68954832,144.570028,Australia,AUS
467,3220,01/10/2016,24/01/2017,-37.03423948,145.1273067,Australia,AUS
468,4287,04/02/2017,13/08/2017,-36.37458982,145.3913732,Australia,AUS
469,4585,24/06/2017,03/10/2017,-35.91963051,145.6500138,Australia,AUS
470,2861,25/04/2017,14/02/2018,-35.33961424,143.5400134,Australia,AUS
471,1295,05/12/2016,16/10/2017,-37.56960732,144.7100195,Australia,AUS
472,625,03/04/2017,15/11/2017,-20.41623574,148.5834781,Australia,AUS
473,898,11/04/2017,03/02/2018,-24.94949909,150.0833349,Australia,AUS
474,2599,19/01/2017,10/04/2017,-25.36621784,151.1333483,Australia,AUS
475,1754,18/05/2017,20/11/2017,-23.56617267,145.2833695,Australia,AUS
476,3013,10/08/2016,07/05/2017,-22.39962889,143.0332743,Australia,AUS
477,2804,16/02/2017,19/11/2017,-23.44959064,144.2500476,Australia,AUS
478,2246,14/02/2017,24/11/2017,-27.08296059,152.9499816,Australia,AUS
479,4965,09/05/2017,07/05/2018,-28.22924721,152.0203226,Australia,AUS
480,2259,04/06/2017,29/09/2017,-26.53896279,151.840592,Australia,AUS
481,319,18/05/2017,21/01/2018,-27.19385822,151.2657434,Australia,AUS
482,2996,20/07/2017,05/10/2017,-27.07872313,153.1508996,Australia,AUS
483,3711,29/06/2017,19/03/2018,-26.18859658,152.6709289,Australia,AUS
484,4506,31/03/2017,18/09/2017,-18.64957355,146.1666231,Australia,AUS
485,1592,29/03/2017,14/08/2017,-25.89962197,139.3666247,Australia,AUS
486,3397,20/12/2016,30/04/2017,-24.34958738,139.4666186,Australia,AUS
487,3376,13/02/2017,03/08/2017,-22.89959837,139.9000288,Australia,AUS
488,637,13/07/2017,20/04/2018,-20.71626911,143.1333199,Australia,AUS
489,537,07/02/2017,31/05/2017,-17.71609048,139.5666125,Australia,AUS
490,4692,11/12/2016,14/10/2017,-25.28870319,152.8409444,Australia,AUS
491,3612,04/07/2017,30/05/2018,-24.39356403,150.4960746,Australia,AUS
492,1103,03/06/2017,10/03/2018,-23.13291746,150.7567305,Australia,AUS
493,1087,14/01/2017,26/10/2017,-23.51222247,148.1673278,Australia,AUS
494,3544,07/06/2017,09/10/2017,-22.00156533,148.0380334,Australia,AUS
495,3463,20/08/2016,11/11/2016,-20.08090737,146.2587105,Australia,AUS
496,3493,12/12/2016,01/06/2017,-19.57024087,147.3994677,Australia,AUS
497,4881,13/07/2017,10/10/2017,-17.27027789,145.469353,Australia,AUS
498,1557,07/09/2016,25/04/2017,-16.48458812,145.4587219,Australia,AUS
499,1598,06/02/2017,08/12/2017,-40.83292234,145.1166613,Australia,AUS
500,1646,01/04/2017,09/02/2018,-41.14949217,147.5166699,Australia,AUS
501,4526,03/10/2016,16/07/2017,-41.87838825,148.2886124,Australia,AUS
502,1071,28/01/2017,28/05/2017,-42.29960285,147.3666015,Australia,AUS
503,2172,11/01/2017,01/08/2017,-42.08292356,145.5500199,Australia,AUS
504,4970,06/07/2017,27/04/2018,-42.99113686,147.3084139,Australia,AUS
505,3708,23/03/2017,18/02/2018,-19.65002928,134.200015,Australia,AUS
506,2338,28/05/2017,23/08/2017,-25.24054075,130.9888932,Australia,AUS
507,4469,12/10/2016,11/06/2017,-25.23330605,133.1999727,Australia,AUS
508,3968,04/01/2017,02/10/2017,-32.20001259,121.7666137,Australia,AUS
509,3218,07/12/2016,22/10/2017,-18.26670286,127.7667126,Australia,AUS
510,4357,31/01/2017,30/01/2018,-15.76659707,128.7333203,Australia,AUS
511,4781,22/07/2016,02/01/2017,-17.29999184,123.9666345,Australia,AUS
512,3481,10/12/2016,20/09/2017,-21.65759354,115.0962959,Australia,AUS
513,4580,30/01/2017,06/01/2018,-21.93109987,114.1233469,Australia,AUS
514,2080,20/05/2017,09/08/2017,-24.89983803,113.6501066,Australia,AUS
515,4557,14/09/2016,15/06/2017,-23.36659829,119.7333011,Australia,AUS
516,1065,19/05/2017,17/05/2018,-26.59999266,118.4832999,Australia,AUS
517,1631,23/04/2017,21/10/2017,-29.53330198,115.7499784,Australia,AUS
518,116,03/04/2017,07/07/2017,-34.23332518,116.1500057,Australia,AUS
519,3323,28/09/2016,07/06/2017,-31.65658323,116.6533858,Australia,AUS
520,1464,29/09/2016,20/03/2017,-33.857307,121.8888973,Australia,AUS
521,3873,29/09/2016,02/01/2017,-28.88150714,121.3280358,Australia,AUS
522,709,07/09/2016,01/12/2016,-28.62700071,122.4040425,Australia,AUS
523,3233,14/11/2016,16/04/2017,-15.37395953,128.3600614,Australia,AUS
524,3128,24/05/2017,04/05/2018,-36.06003538,146.9200138,Australia,AUS
525,4896,19/09/2016,19/09/2017,-32.19313963,152.5266483,Australia,AUS
526,1685,15/01/2017,26/06/2017,-31.44501992,152.9186657,Australia,AUS
527,2785,10/09/2016,16/03/2017,-31.10261188,150.9171342,Australia,AUS
528,4081,11/03/2017,07/03/2018,-29.71199909,152.9376827,Australia,AUS
529,1998,18/09/2016,01/02/2017,-29.469895,149.8300687,Australia,AUS
530,2913,23/03/2017,12/03/2018,-28.55480874,150.325284,Australia,AUS
531,2963,14/05/2017,14/05/2018,-28.81665322,153.2931132,Australia,AUS
532,1334,13/04/2017,26/10/2017,-34.41538125,150.890004,Australia,AUS
533,4512,04/12/2016,18/03/2017,-32.09913464,133.6622674,Australia,AUS
534,3492,10/03/2017,05/02/2018,-37.83134845,140.7650406,Australia,AUS
535,771,02/02/2017,08/12/2017,-32.49002073,137.7700297,Australia,AUS
536,302,11/08/2016,24/02/2017,-38.37999713,142.4700012,Australia,AUS
537,4769,05/02/2017,29/01/2018,-34.18500771,142.1513643,Australia,AUS
538,2290,29/01/2017,12/06/2017,-38.16749505,144.3956335,Australia,AUS
539,814,05/03/2017,07/09/2017,-19.91673134,138.1166752,Australia,AUS
540,4583,02/09/2016,27/08/2017,-26.61663247,144.2500476,Australia,AUS
541,3559,29/10/2016,21/01/2017,-26.40000486,146.2500288,Australia,AUS
542,4822,12/11/2016,01/08/2017,-20.85000771,144.2000248,Australia,AUS
543,2625,17/02/2017,12/10/2017,-26.80003213,153.1333296,Australia,AUS
544,3288,22/07/2016,26/11/2016,-26.55937498,148.7907006,Australia,AUS
545,627,11/02/2017,31/08/2017,-27.56453327,151.9555204,Australia,AUS
546,718,09/07/2017,20/06/2018,-18.30003416,143.5332955,Australia,AUS
547,254,14/02/2017,29/10/2017,-27.99995888,143.816689,Australia,AUS
548,4136,17/06/2017,05/03/2018,-12.66663125,141.8666272,Australia,AUS
549,4163,12/07/2017,15/06/2018,-17.48333982,140.8334086,Australia,AUS
550,2342,27/04/2017,08/04/2018,-20.69999103,140.4999922,Australia,AUS
551,3459,02/04/2017,11/11/2017,-25.54910073,152.7209,Australia,AUS
552,119,27/08/2016,25/01/2017,-24.87906411,152.3508968,Australia,AUS
553,893,03/05/2017,05/11/2017,-23.8533386,151.2467264,Australia,AUS
554,528,06/11/2016,24/08/2017,-20.00132566,148.208669,Australia,AUS
555,1254,23/05/2017,13/11/2017,-17.53134723,146.0386722,Australia,AUS
556,2284,14/07/2017,12/01/2018,-21.14389158,149.1500069,Australia,AUS
557,3736,24/07/2016,05/07/2017,-41.06660317,145.9166642,Australia,AUS
558,686,21/09/2016,26/05/2017,-41.44983559,147.1301818,Australia,AUS
559,4110,13/05/2017,26/01/2018,-14.46662474,132.266593,Australia,AUS
560,3685,12/01/2017,05/11/2017,-33.65640949,115.3486592,Australia,AUS
561,4189,13/11/2016,22/08/2017,-32.52348259,115.7470567,Australia,AUS
562,908,12/10/2016,27/07/2017,-17.96177069,122.2307681,Australia,AUS
563,2861,08/07/2017,04/06/2018,-30.73539915,121.4600175,Australia,AUS
564,2997,01/10/2016,24/06/2017,-35.0169466,117.8916048,Australia,AUS
565,896,17/02/2017,01/09/2017,-20.31040241,118.6060315,Australia,AUS
566,1444,05/04/2017,16/09/2017,-20.73037677,116.8700134,Australia,AUS
567,2556,25/08/2016,08/08/2017,-28.76663043,114.5999711,Australia,AUS
568,928,22/07/2016,27/11/2016,-34.29001422,146.0400158,Australia,AUS
569,4486,17/01/2017,18/04/2017,-33.27999835,149.0999841,Australia,AUS
570,3301,22/08/2016,20/02/2017,-32.25995726,148.5973274,Australia,AUS
571,824,23/08/2016,01/03/2017,-30.51231199,151.667476,Australia,AUS
572,3006,26/01/2017,16/07/2017,-31.94995034,141.4331136,Australia,AUS
573,2428,08/11/2016,03/05/2017,-34.73324298,135.86658,Australia,AUS
574,2041,14/05/2017,13/04/2018,-33.02502684,137.5614119,Australia,AUS
575,4235,29/11/2016,23/05/2017,-38.33999957,141.5900032,Australia,AUS
576,1927,31/07/2016,26/11/2016,-36.75999266,144.2800199,Australia,AUS
577,3404,24/05/2017,16/02/2018,-36.36001707,146.3,Australia,AUS
578,4215,07/08/2016,14/06/2017,-25.43324217,142.6501969,Australia,AUS
579,555,20/02/2017,22/07/2017,-20.72386554,139.490028,Australia,AUS
580,3759,09/05/2017,20/12/2017,-23.36391111,150.5200008,Australia,AUS
581,3734,27/04/2017,22/08/2017,-16.88783986,145.7633309,Australia,AUS
582,2348,24/12/2016,10/06/2017,-28.08150429,153.4482458,Australia,AUS
583,4798,23/09/2016,10/06/2017,-41.19266757,146.3311017,Australia,AUS
584,380,22/05/2017,20/04/2018,-12.42535398,130.8500386,Australia,AUS
585,682,30/01/2017,12/11/2017,-23.70099648,133.8800345,Australia,AUS
586,1819,20/08/2016,05/06/2017,-35.28302855,149.1290262,Australia,AUS
587,1859,15/01/2017,05/04/2017,-32.84534788,151.8150122,Australia,AUS
588,3357,12/12/2016,08/11/2017,-34.93498777,138.6000048,Australia,AUS
589,2143,01/03/2017,08/09/2017,-19.24995034,146.7699971,Australia,AUS
590,3650,17/11/2016,17/11/2017,-27.45503091,153.0350927,Australia,AUS
591,762,22/10/2016,30/07/2017,-42.85000853,147.2950297,Australia,AUS
592,4183,24/12/2016,24/06/2017,-31.95501463,115.8399987,Australia,AUS
593,4467,14/09/2016,10/09/2017,-37.82003131,144.9750162,Australia,AUS
594,2739,05/10/2016,02/03/2017,-33.92001097,151.1851798,Australia,AUS
595,3743,01/01/2017,01/06/2017,47.51669707,9.766701588,Austria,AUT
596,2669,03/03/2017,21/05/2017,47.83329908,16.53329747,Austria,AUT
597,2157,19/06/2017,13/12/2017,47.81598187,16.24995357,Austria,AUT
598,3749,31/07/2016,03/01/2017,47.0777582,15.41000484,Austria,AUT
599,2982,01/12/2016,24/11/2017,46.62034426,14.3100203,Austria,AUT
600,2456,16/10/2016,04/06/2017,48.31923281,14.28878129,Austria,AUT
601,1468,19/05/2017,22/08/2017,48.56704714,13.46660925,Austria,AUT
602,1537,21/05/2017,12/04/2018,47.81047833,13.0400203,Austria,AUT
603,2852,30/01/2017,30/09/2017,47.28040733,11.4099906,Austria,AUT
604,160,08/04/2017,25/03/2018,48.20001528,16.36663896,Austria,AUT
605,4951,04/01/2017,26/09/2017,40.5655556,45.8161111,Azerbaijan,AZE
606,1628,04/02/2017,23/06/2017,40.6102778,46.7897222,Azerbaijan,AZE
607,3120,18/06/2017,03/05/2018,40.9922222,45.6288889,Azerbaijan,AZE
608,338,04/05/2017,05/09/2017,40.9052778,45.5563889,Azerbaijan,AZE
609,798,08/11/2016,24/10/2017,40.9813889,47.8458333,Azerbaijan,AZE
610,1255,26/05/2017,27/01/2018,41.0708333,47.4583333,Azerbaijan,AZE
611,2497,09/04/2017,17/02/2018,40.68499595,46.35002844,Azerbaijan,AZE
612,4425,23/12/2016,19/10/2017,40.61719647,47.15003129,Azerbaijan,AZE
613,292,19/05/2017,19/01/2018,40.58001528,49.62998328,Azerbaijan,AZE
614,3385,08/12/2016,21/05/2017,39.93230288,48.92025915,Azerbaijan,AZE
615,232,16/07/2017,01/03/2018,40.65342165,47.74058956,Azerbaijan,AZE
616,3707,29/10/2016,14/04/2017,38.7540027,48.85106441,Azerbaijan,AZE
617,848,26/04/2017,02/08/2017,41.19232932,47.17054683,Azerbaijan,AZE
618,3088,31/05/2017,05/05/2018,39.81564333,46.75196773,Azerbaijan,AZE
619,1212,09/04/2017,10/10/2017,39.20152061,46.41498572,Azerbaijan,AZE
620,1621,12/04/2017,23/09/2017,39.2092204,45.41220455,Azerbaijan,AZE
621,1898,19/10/2016,30/09/2017,40.39527203,49.86221716,Azerbaijan,AZE
622,3721,21/03/2017,05/07/2017,26.23613629,50.58305172,Bahrain,BHR
623,2518,10/08/2016,31/10/2016,24.24997845,89.92003048,Bangladesh,BGD
624,635,09/06/2017,17/10/2017,24.90355613,91.87360632,Bangladesh,BGD
625,2352,28/11/2016,06/08/2017,24.75041302,90.3800024,Bangladesh,BGD
626,2247,14/08/2016,22/05/2017,24.90042971,89.95000281,Bangladesh,BGD
627,3431,26/05/2017,16/12/2017,23.62040448,90.49999508,Bangladesh,BGD
628,3601,03/02/2017,31/12/2017,23.17043194,89.19997107,Bangladesh,BGD
629,2646,11/05/2017,14/12/2017,22.70040895,90.37498979,Bangladesh,BGD
630,2742,29/03/2017,21/03/2018,23.47041363,91.16998002,Bangladesh,BGD
631,4752,09/07/2017,24/03/2018,24.00038129,89.24999385,Bangladesh,BGD
632,662,04/12/2016,16/03/2017,24.58039756,88.34999711,Bangladesh,BGD
633,3858,20/03/2017,14/08/2017,25.80042645,88.99998328,Bangladesh,BGD
634,3040,29/05/2017,16/09/2017,25.75001609,89.28001786,Bangladesh,BGD
635,1309,18/02/2017,14/09/2017,22.839987,89.56000077,Bangladesh,BGD
636,2835,28/06/2017,18/06/2018,24.37498374,88.6050203,Bangladesh,BGD
637,4354,23/03/2017,18/02/2018,23.72305971,90.40857947,Bangladesh,BGD
638,2274,02/09/2016,10/07/2017,22.32999229,91.79996741,Bangladesh,BGD
639,1604,16/03/2017,07/08/2017,13.10200258,-59.61652674,Barbados,BRB
640,3260,14/03/2017,13/10/2017,53.13684572,26.01344031,Belarus,BLR
641,890,22/07/2016,19/12/2016,55.48938946,28.78598425,Belarus,BLR
